Applicant_ID,default_status
Apcnt_1001860,0.40984460797469624
Apcnt_1001880,0.33181819337529195
Apcnt_1001888,0.48443543331647754
Apcnt_1001900,0.3098743182423833
Apcnt_1001908,0.6546508072416984
Apcnt_1001936,0.36608746510524415
Apcnt_1001940,0.22394718145230308
Apcnt_1001960,0.4071928030770545
Apcnt_1001988,0.6897281040949768
Apcnt_1002000,0.10885685578709235
Apcnt_1002020,0.2247045559382837
Apcnt_1002024,0.6712327767286858
Apcnt_1002028,0.3759241631990144
Apcnt_1002032,0.33712810903426865
Apcnt_1002044,0.1536768805351233
Apcnt_1002052,0.2344351756184186
Apcnt_1002056,0.015489719795651417
Apcnt_1002080,0.01881309247290757
Apcnt_1002084,0.10476740847722224
Apcnt_1002096,0.12392230228207193
Apcnt_1002112,0.00313797247413943
Apcnt_1002124,0.07710145717248511
Apcnt_1002140,0.036001563755014905
Apcnt_1002152,0.1626931616234005
Apcnt_1002156,0.025316098884550435
Apcnt_1002168,0.1049409781477736
Apcnt_1002176,0.6299048209917683
Apcnt_1002200,0.02346812651919286
Apcnt_1002228,0.5025999177109627
Apcnt_1002252,0.5550037157149499
Apcnt_1002268,0.6355338998839265
Apcnt_1002272,0.6588758206982805
Apcnt_1002276,1.0096758297878936
Apcnt_1002288,0.06885817021919426
Apcnt_1002304,0.8438657954023656
Apcnt_1002312,0.4285755731092054
Apcnt_1002320,0.3187583511176844
Apcnt_1002324,0.15613682268619883
Apcnt_1002336,0.2569358438411442
Apcnt_1002368,0.3630192464643518
Apcnt_1002384,0.05029091695095855
Apcnt_1002388,0.2745573009446727
Apcnt_1002400,0.09128277616145589
Apcnt_1002404,0.3708898977616897
Apcnt_1002412,0.6322398359663666
Apcnt_1002420,0.013012292599382483
Apcnt_1002424,0.10495015149834168
Apcnt_1002432,0.10550413182950666
Apcnt_1002444,0.26752786640210957
Apcnt_1002456,0.006020010930495149
Apcnt_1002468,0.005734731361618395
Apcnt_1002472,0.01219287820219445
Apcnt_1002484,0.03707746573066056
Apcnt_1002536,0.2945117797935614
Apcnt_1002568,0.23392584076188813
Apcnt_1002576,0.2774947194898806
Apcnt_1002580,0.02651181484515469
Apcnt_1002604,0.2746169115080441
Apcnt_1002612,0.4729463040810776
Apcnt_1002616,0.41222908202115693
Apcnt_1002624,0.037167759569791584
Apcnt_1002632,0.12382411853665529
Apcnt_1002636,0.8421639206007145
Apcnt_1002644,0.42146266169497837
Apcnt_1002656,0.25767404490363427
Apcnt_1002672,0.6711707449929957
Apcnt_1002680,0.1346947734435391
Apcnt_1002700,0.40587792435690745
Apcnt_1002736,0.7484258620823919
Apcnt_1002756,0.12429797947184859
Apcnt_1002760,0.3749245380020967
Apcnt_1002768,0.5145787661039032
Apcnt_1002780,0.8018154788283394
Apcnt_1002784,0.004515713040990043
Apcnt_1002788,0.004604423040087324
Apcnt_1002796,0.07211142329642317
Apcnt_1002800,0.29916617446605215
Apcnt_1002808,0.554983976092223
Apcnt_1002812,0.06057910626082784
Apcnt_1002832,0.5297547380972151
Apcnt_1002848,0.4256798008583794
Apcnt_1002852,0.012077838679295821
Apcnt_1002860,0.7789763694279424
Apcnt_1002868,0.030685016302414197
Apcnt_1002872,0.8808243089037965
Apcnt_1002888,0.8155712389000436
Apcnt_1002892,0.03380893524071014
Apcnt_1002896,0.5805545248891099
Apcnt_1002912,0.5773121614842363
Apcnt_1002932,0.2880921791898848
Apcnt_1002936,0.3556051887919445
Apcnt_1002980,0.05546917616756229
Apcnt_1002992,0.35372519821743287
Apcnt_1003000,0.12550335151370484
Apcnt_1003028,0.5639775665522638
Apcnt_1003036,0.015663965137344405
Apcnt_1003040,0.04638661394529155
Apcnt_1003048,0.9964682244835196
Apcnt_1003076,0.8793722309505877
Apcnt_1003080,0.7458202487641786
Apcnt_1003100,0.27412395049767385
Apcnt_1003148,0.38078430517411077
Apcnt_1003152,0.004808390458343956
Apcnt_1003180,0.4269422580961513
Apcnt_1003200,0.553433795518798
Apcnt_1003208,0.7451326153698596
Apcnt_1003216,0.5059648951462894
Apcnt_1003224,0.11794479885809203
Apcnt_1003228,0.16849130906193002
Apcnt_1003232,0.24313348278901797
Apcnt_1003236,0.17335833094176814
Apcnt_1003276,0.2775597578158149
Apcnt_1003280,0.34762333538323326
Apcnt_1003308,0.35852590165772985
Apcnt_1003312,0.7003255599572896
Apcnt_1003324,0.1905028060410329
Apcnt_1003340,0.12636162362332248
Apcnt_1003356,0.05499098106119119
Apcnt_1003384,0.004702911302471885
Apcnt_1003400,0.0054395590793100594
Apcnt_1003412,0.4643695246178253
Apcnt_1003424,0.3025480263979299
Apcnt_1003428,0.03467001816810914
Apcnt_1003452,0.12867393380035286
Apcnt_1003456,0.018406051744433063
Apcnt_1003460,0.26245118649072446
Apcnt_1003484,0.007480877420490921
Apcnt_1003504,0.047480365034567935
Apcnt_1003516,0.008701091104448735
Apcnt_1003520,0.006249089152227088
Apcnt_1003524,0.007897692295231731
Apcnt_1003532,0.014468378531854597
Apcnt_1003560,0.7688654642722745
Apcnt_1003584,0.1113413797349558
Apcnt_1003588,0.297929431702426
Apcnt_1003600,0.061171280003961215
Apcnt_1003612,0.11712630354054648
Apcnt_1003620,0.48419596401863346
Apcnt_1003636,0.19946997031253333
Apcnt_1003656,0.332958249273188
Apcnt_1003676,0.4134866301092959
Apcnt_1003696,0.6798487304125264
Apcnt_1003720,0.19581624459291128
Apcnt_1003728,0.29936348444488803
Apcnt_1003732,0.7381242740542393
Apcnt_1003736,0.00907600936324261
Apcnt_1003740,0.3802220214663793
Apcnt_1003744,0.036528409171835474
Apcnt_1003752,0.36051705112304644
Apcnt_1003772,0.20937683147404565
Apcnt_1003780,0.23414328993523112
Apcnt_1003808,0.22117040473046065
Apcnt_1003812,0.041443236089066846
Apcnt_1003828,1.0590884589574976
Apcnt_1003840,0.04222066271049493
Apcnt_1003860,0.22227439577040745
Apcnt_1003864,0.1009390571348796
Apcnt_1003880,0.004972398820060004
Apcnt_1003888,0.5746109480016837
Apcnt_1003892,0.27517638568456115
Apcnt_1003896,0.34351844010474974
Apcnt_1003904,0.3552483447763062
Apcnt_1003924,0.44840948733924246
Apcnt_1003928,0.03559772552985886
Apcnt_1003964,0.07638953779704091
Apcnt_1003972,0.1492229874067595
Apcnt_1003984,0.1746565548209241
Apcnt_1004016,0.2812477820897089
Apcnt_1004028,0.04627988931293572
Apcnt_1004044,0.6382220191867762
Apcnt_1004048,0.0880196886176761
Apcnt_1004068,0.3563809394644623
Apcnt_1004096,0.3500071967493183
Apcnt_1004100,0.5505598078468532
Apcnt_1004128,0.29183425178027117
Apcnt_1004144,0.9252958529367258
Apcnt_1004152,0.271140296648214
Apcnt_1004172,0.10318426509728412
Apcnt_1004208,0.035864937699639304
Apcnt_1004216,0.3721956929146195
Apcnt_1004220,0.24623444720727977
Apcnt_1004228,0.5306440814201593
Apcnt_1004240,0.22565184537798666
Apcnt_1004248,0.19155832828116154
Apcnt_1004264,0.2557722379045083
Apcnt_1004272,0.45237578588020144
Apcnt_1004288,0.5908022832907065
Apcnt_1004292,0.01297722331604962
Apcnt_1004300,0.6183549252928429
Apcnt_1004304,0.2777582781231318
Apcnt_1004312,0.18837578952071785
Apcnt_1004316,0.5273374117504297
Apcnt_1004332,0.20679743198365694
Apcnt_1004344,0.2911213389573131
Apcnt_1004348,0.2984354757667742
Apcnt_1004352,0.9596556366592826
Apcnt_1004384,0.01566822151209466
Apcnt_1004392,0.30380884849229456
Apcnt_1004404,0.005790433951892926
Apcnt_1004408,0.005501227931525366
Apcnt_1004428,0.020414927108854855
Apcnt_1004432,0.31155207306511906
Apcnt_1004452,0.25904508702423074
Apcnt_1004456,0.1794922903561955
Apcnt_1004464,0.2570393540601939
Apcnt_1004476,0.3165634633407065
Apcnt_1004484,0.005261192641231377
Apcnt_1004488,0.019991901403846095
Apcnt_1004500,0.23518908627741952
Apcnt_1004512,0.006030814856243206
Apcnt_1004528,0.010950577247060521
Apcnt_1004536,0.008893378380014364
Apcnt_1004544,0.03289243717380112
Apcnt_1004564,0.007033523388439515
Apcnt_1004572,0.00953726863715504
Apcnt_1004588,0.08592808216022868
Apcnt_1004624,0.26504082263387274
Apcnt_1004632,0.3936506009614286
Apcnt_1004636,0.1522820594960811
Apcnt_1004648,0.7742900722273722
Apcnt_1004680,0.839547810563972
Apcnt_1004684,0.2948512866647478
Apcnt_1004704,0.7355963930760778
Apcnt_1004708,0.019544816374298925
Apcnt_1004712,0.6158925067381003
Apcnt_1004716,0.7604978716769089
Apcnt_1004752,0.33609517002213174
Apcnt_1004760,0.1946906108141533
Apcnt_1004772,0.37703340799285096
Apcnt_1004788,0.02527682576836669
Apcnt_1004792,0.005680082487084919
Apcnt_1004808,0.26140765505535324
Apcnt_1004812,0.07052314727218321
Apcnt_1004824,0.25172526314003346
Apcnt_1004828,0.4525068780335597
Apcnt_1004836,0.005053513916914942
Apcnt_1004864,0.22098422253530686
Apcnt_1004884,0.06938346460831875
Apcnt_1004888,0.5399779663150733
Apcnt_1004900,0.8065014421252771
Apcnt_1004912,0.13413435763380224
Apcnt_1004932,0.7374489813282722
Apcnt_1004944,0.019291118454277313
Apcnt_1004968,0.005795256583372721
Apcnt_1004972,0.0803410783613289
Apcnt_1004976,0.548751083844943
Apcnt_1004996,0.22422407295367597
Apcnt_1005000,0.36929243804809025
Apcnt_1005016,0.10849820998585351
Apcnt_1005040,0.40502353758630794
Apcnt_1005052,0.2813423609897733
Apcnt_1005056,0.5708052595441914
Apcnt_1005064,0.1061216405330281
Apcnt_1005080,0.9242844343521226
Apcnt_1005088,0.06697815779593765
Apcnt_1005096,0.2030157134817732
Apcnt_1005100,0.12095544184816218
Apcnt_1005116,0.18133835774323184
Apcnt_1005144,0.34318753343075675
Apcnt_1005148,0.10025594600042577
Apcnt_1005168,0.3322324045058685
Apcnt_1005196,0.09427488736910195
Apcnt_1005200,0.11678624843637493
Apcnt_1005204,0.5792256704360813
Apcnt_1005208,0.3556148721431338
Apcnt_1005212,0.1650303837616864
Apcnt_1005216,0.3410905949231967
Apcnt_1005220,0.05969278968083014
Apcnt_1005256,0.15844458940504652
Apcnt_1005284,0.3051823672297529
Apcnt_1005316,0.31640616674859423
Apcnt_1005340,0.2547272002017466
Apcnt_1005440,0.028895812404765398
Apcnt_1005456,0.07983736100008161
Apcnt_1005460,0.4513330509181162
Apcnt_1005464,0.08508470407268115
Apcnt_1005472,0.16806480132896345
Apcnt_1005480,0.9145063697409151
Apcnt_1005500,0.46505431904063493
Apcnt_1005524,0.2962001392512502
Apcnt_1005544,0.03986862456642291
Apcnt_1005552,0.10090463628980673
Apcnt_1005560,0.36260098216416425
Apcnt_1005572,0.4800069230454652
Apcnt_1005576,0.37181274315355345
Apcnt_1005580,0.5267961659093284
Apcnt_1005600,0.043378309682278515
Apcnt_1005612,0.020061049354182847
Apcnt_1005616,0.2899646834524559
Apcnt_1005620,0.03198059354351144
Apcnt_1005624,0.007739893944419541
Apcnt_1005636,0.021712763908166316
Apcnt_1005644,0.12627420704266734
Apcnt_1005656,0.00627738925761191
Apcnt_1005684,0.4555417016006378
Apcnt_1005692,0.010124544646725657
Apcnt_1005700,0.0669943054715629
Apcnt_1005704,0.2888228789598562
Apcnt_1005712,0.29850066987402235
Apcnt_1005716,0.07324464352975696
Apcnt_1005740,0.07756260213432715
Apcnt_1005752,0.021808843386359453
Apcnt_1005768,0.006368022621760076
Apcnt_1005776,0.3945600766963674
Apcnt_1005796,0.1278329814818331
Apcnt_1005804,0.008038631069242668
Apcnt_1005812,0.3651207174801745
Apcnt_1005840,0.3994466348792374
Apcnt_1005872,0.058403101573534545
Apcnt_1005896,0.149952800207662
Apcnt_1005908,0.03934060696250471
Apcnt_1005944,0.7574921592128441
Apcnt_1005952,0.497936999174176
Apcnt_1005972,0.45733694236826117
Apcnt_1005980,0.1732830675639456
Apcnt_1006028,0.05340767726879427
Apcnt_1006032,0.0991167956654233
Apcnt_1006044,0.016441385141963465
Apcnt_1006056,0.5816200435824743
Apcnt_1006064,0.6231644857791703
Apcnt_1006084,0.07439615262835275
Apcnt_1006088,0.04653389421506855
Apcnt_1006108,0.08131085285917801
Apcnt_1006124,0.060150938718348756
Apcnt_1006132,0.8767759113999556
Apcnt_1006136,0.15275562384857158
Apcnt_1006144,0.0031548897195816175
Apcnt_1006160,0.8136261278366236
Apcnt_1006168,0.742952514971338
Apcnt_1006228,0.6758217882184308
Apcnt_1006236,0.6147570238805495
Apcnt_1006276,0.5525141100003345
Apcnt_1006280,0.6767795895815779
Apcnt_1006300,0.010949124019138194
Apcnt_1006304,0.2842658334328286
Apcnt_1006320,0.01847613379803762
Apcnt_1006324,0.5117437151237838
Apcnt_1006328,0.27117244436192334
Apcnt_1006368,0.0576679026608719
Apcnt_1006376,0.18539930383254039
Apcnt_1006384,0.16272057044228996
Apcnt_1006396,0.2686980960926034
Apcnt_1006404,0.1883589511314564
Apcnt_1006444,0.070661572162436
Apcnt_1006448,0.18890189047348913
Apcnt_1006452,0.16405163956037072
Apcnt_1006456,0.4691578399076782
Apcnt_1006460,0.06459190429627999
Apcnt_1006476,0.21194919325983083
Apcnt_1006488,0.3500356451276056
Apcnt_1006492,0.1273166666972529
Apcnt_1006496,0.14175468642970057
Apcnt_1006504,0.38365962174767826
Apcnt_1006520,0.04243899926546238
Apcnt_1006524,0.2170230114921041
Apcnt_1006528,0.11295127763322502
Apcnt_1006560,0.0607216841140116
Apcnt_1006564,0.28622883753062434
Apcnt_1006568,0.08726201070512393
Apcnt_1006572,0.11622718992395394
Apcnt_1006576,0.31499867141552185
Apcnt_1006592,0.5204485062742417
Apcnt_1006604,0.18284740649157546
Apcnt_1006620,0.1910819724675875
Apcnt_1006632,0.014042702900470275
Apcnt_1006652,0.7800119657779638
Apcnt_1006692,0.01575638427835594
Apcnt_1006716,0.6235391168698158
Apcnt_1006720,0.5521233657306964
Apcnt_1006732,0.08919768784787357
Apcnt_1006744,0.5776340539735163
Apcnt_1006752,0.7214085787550273
Apcnt_1006764,0.07634317390862483
Apcnt_1006792,0.08280524818231294
Apcnt_1006796,0.05684763180303563
Apcnt_1006804,0.8744532405332415
Apcnt_1006824,0.33205942675520717
Apcnt_1006840,0.19125920586988715
Apcnt_1006844,0.8990715197115351
Apcnt_1006848,0.5959304252006199
Apcnt_1006852,0.054192742718352505
Apcnt_1006868,0.022490111645771242
Apcnt_1006880,0.5958194239446549
Apcnt_1006896,0.10896880212135543
Apcnt_1006912,0.005261644953000812
Apcnt_1006916,0.006879548200391174
Apcnt_1006932,0.04094842592728764
Apcnt_1006936,0.013213792823168917
Apcnt_1006944,0.006452570141920048
Apcnt_1006952,0.01672062421583426
Apcnt_1006968,0.00916427377710494
Apcnt_1006980,0.015450893783279577
Apcnt_1006984,0.2870814361979109
Apcnt_1007044,0.37012620027895216
Apcnt_1007052,0.09818415414345905
Apcnt_1007060,0.971512429116196
Apcnt_1007080,0.10129147742209432
Apcnt_1007092,0.273344623032517
Apcnt_1007100,0.004893673303188939
Apcnt_1007104,0.007539121022846765
Apcnt_1007108,0.04790339648324193
Apcnt_1007124,0.1936852609686176
Apcnt_1007140,0.009381830322177511
Apcnt_1007184,0.01837043673950449
Apcnt_1007192,0.013511436980369631
Apcnt_1007204,0.11151893603068447
Apcnt_1007212,0.16768001489647982
Apcnt_1007232,0.11470614614715022
Apcnt_1007260,0.14444399027194504
Apcnt_1007284,0.05959479808134148
Apcnt_1007288,0.217998888576474
Apcnt_1007300,0.10947762048024173
Apcnt_1007304,0.040835941105867544
Apcnt_1007336,0.4246351538148563
Apcnt_1007348,0.12073623609828626
Apcnt_1007352,0.050888563776209664
Apcnt_1007356,0.4467291145460711
Apcnt_1007360,0.4142442182501444
Apcnt_1007364,0.9987879834226957
Apcnt_1007408,0.5859129829767721
Apcnt_1007412,0.27507513470802364
Apcnt_1007416,0.025273364588583275
Apcnt_1007424,0.018095602301987257
Apcnt_1007468,0.16455475337698988
Apcnt_1007476,0.1412208077783187
Apcnt_1007480,0.02031137154395312
Apcnt_1007488,0.0741075168829156
Apcnt_1007496,0.13441566086650225
Apcnt_1007500,0.13762216110284423
Apcnt_1007504,0.4950203540752569
Apcnt_1007512,0.08561434166373434
Apcnt_1007516,0.024081492696721066
Apcnt_1007528,0.09894549200538447
Apcnt_1007544,0.5316282247282221
Apcnt_1007552,0.014179903917849342
Apcnt_1007568,0.11750495623590453
Apcnt_1007572,0.381437591674516
Apcnt_1007576,0.6489179244724095
Apcnt_1007608,0.4591341458647821
Apcnt_1007616,0.04427645225623704
Apcnt_1007636,0.13239122606799855
Apcnt_1007644,0.09317832016257865
Apcnt_1007672,0.3263900391255324
Apcnt_1007704,0.2618820694007622
Apcnt_1007708,0.051154455091466385
Apcnt_1007720,0.3066769519692542
Apcnt_1007728,0.08669733336669991
Apcnt_1007756,0.035837770942729524
Apcnt_1007760,0.015287079783385386
Apcnt_1007764,0.0888865905685487
Apcnt_1007772,0.053799784594297656
Apcnt_1007796,0.7339178978464866
Apcnt_1007808,0.06071276690760655
Apcnt_1007820,0.27863164453282285
Apcnt_1007832,0.6243474999587675
Apcnt_1007844,0.8256538004046212
Apcnt_1007868,0.3148936088494733
Apcnt_1007884,0.5222325157958715
Apcnt_1007908,0.007640639624217106
Apcnt_1007916,0.09146155968828196
Apcnt_1007920,0.6830270048903786
Apcnt_1007928,0.01795889787139131
Apcnt_1007952,0.03617303449744759
Apcnt_1007996,0.11842743206816424
Apcnt_1008000,0.16142829570287118
Apcnt_1008004,0.0983602105887635
Apcnt_1008008,0.2481895675356013
Apcnt_1008024,0.8107842871326905
Apcnt_1008052,0.15992679263869283
Apcnt_1008056,0.04474541939674545
Apcnt_1008072,0.04884086308033186
Apcnt_1008096,0.6183152901096457
Apcnt_1008104,0.010471261982515086
Apcnt_1008108,0.005299176700798138
Apcnt_1008120,0.03226192672721309
Apcnt_1008128,0.019659864964940113
Apcnt_1008136,0.011719815838391158
Apcnt_1008144,0.018045137038976256
Apcnt_1008160,0.013737591579288317
Apcnt_1008208,0.02326762087913189
Apcnt_1008212,0.2353770155889014
Apcnt_1008260,0.10708150947071612
Apcnt_1008264,0.12819690672799225
Apcnt_1008268,0.005116322383182989
Apcnt_1008276,0.06028146626228208
Apcnt_1008284,0.04946270233018105
Apcnt_1008288,0.48983883796287786
Apcnt_1008292,0.34326421347664055
Apcnt_1008332,0.10870303380511405
Apcnt_1008352,0.7481293363299848
Apcnt_1008356,0.02432194008886575
Apcnt_1008396,0.10154525129264823
Apcnt_1008412,0.08742881425084542
Apcnt_1008444,0.15432505981191574
Apcnt_1008460,0.5347395876161193
Apcnt_1008468,0.48738309736906915
Apcnt_1008472,0.022515763854319235
Apcnt_1008476,0.06402292308499133
Apcnt_1008508,0.014446795361256795
Apcnt_1008556,0.3077667566076498
Apcnt_1008560,0.1042972519213231
Apcnt_1008564,0.05090083118845588
Apcnt_1008576,0.12086958289768135
Apcnt_1008616,0.04734510120184807
Apcnt_1008624,0.04209953592930921
Apcnt_1008628,0.013929272826648595
Apcnt_1008648,0.7428194201046987
Apcnt_1008680,0.1282823648519607
Apcnt_1008684,0.04054215742112743
Apcnt_1008696,0.43628285364538133
Apcnt_1008700,0.05691664197302679
Apcnt_1008708,0.006857732755790234
Apcnt_1008716,0.013040437489358462
Apcnt_1008740,0.1864944698679939
Apcnt_1008744,0.01374638045674778
Apcnt_1008768,0.06726638448734572
Apcnt_1008776,0.03361716471353073
Apcnt_1008812,0.1076050502326726
Apcnt_1008824,0.04145905440918482
Apcnt_1008828,0.051413539948995904
Apcnt_1008832,0.16043690924943493
Apcnt_1008836,0.020145773145613076
Apcnt_1008852,0.007970516236290928
Apcnt_1008872,0.006763036288827751
Apcnt_1008884,0.195864947160428
Apcnt_1008896,0.011189902665131526
Apcnt_1008904,0.031602150562189506
Apcnt_1008916,0.18066771869191203
Apcnt_1008920,0.15663680066502614
Apcnt_1008924,0.22688286271110192
Apcnt_1008928,0.4938263487583612
Apcnt_1008944,0.023666165848711816
Apcnt_1008960,0.00563735997272127
Apcnt_1008976,0.005243480601252025
Apcnt_1008988,0.026920769399159775
Apcnt_1009008,0.36289930309019736
Apcnt_1009020,0.3457053774847462
Apcnt_1009024,0.15923821160159776
Apcnt_1009028,0.4617341172407867
Apcnt_1009036,0.535181417731835
Apcnt_1009048,0.38093361889229943
Apcnt_1009080,0.9259645999383302
Apcnt_1009084,0.047421871925986035
Apcnt_1009136,0.013082056199925418
Apcnt_1009148,0.7006802250183009
Apcnt_1009152,0.12185582109816884
Apcnt_1009168,0.01426340222495827
Apcnt_1009192,0.039174448591779494
Apcnt_1009204,0.012201772998203152
Apcnt_1009208,0.12434153510558055
Apcnt_1009220,0.0070317400565497925
Apcnt_1009224,0.012993231995710768
Apcnt_1009228,0.003005335094976026
Apcnt_1009232,0.018180412302495272
Apcnt_1009240,0.013371827633563692
Apcnt_1009244,0.006449665448639744
Apcnt_1009344,0.12982718170265112
Apcnt_1009352,0.11887858679575551
Apcnt_1009360,0.1087441052311976
Apcnt_1009364,0.03530551262025216
Apcnt_1009372,0.5484661786449417
Apcnt_1009384,0.11768401286305928
Apcnt_1009396,0.051342775852783365
Apcnt_1009424,0.5250844387395399
Apcnt_1009440,0.22142066886511422
Apcnt_1009448,0.2754733209330545
Apcnt_1009480,0.06408675373584226
Apcnt_1009504,0.22412129548295265
Apcnt_1009528,0.20918732179221564
Apcnt_1009560,0.32510038475521175
Apcnt_1009564,0.030077467528517164
Apcnt_1009572,0.03789646499621505
Apcnt_1009584,0.024809967374808648
Apcnt_1009592,0.18837060225928653
Apcnt_1009596,0.12992144262493716
Apcnt_1009616,0.26916704031524524
Apcnt_1009620,0.6547820409544511
Apcnt_1009624,0.18128363705640246
Apcnt_1009632,0.4315088162824407
Apcnt_1009636,0.07952891477794508
Apcnt_1009644,0.4493813347403981
Apcnt_1009656,0.21139375834620353
Apcnt_1009664,0.14076631936378067
Apcnt_1009676,0.2386563508685603
Apcnt_1009684,0.017630646651696426
Apcnt_1009696,0.9507690273933549
Apcnt_1009712,0.09968314708389127
Apcnt_1009716,0.5029596495488968
Apcnt_1009732,0.18935418315918795
